,Product Name,Review,Avg Rating,Price,Link,Cleaned,sentiment
233,"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight Earbuds & Multifunction Controls (Active Black, with Mic)",Good performance but sleeps away from wet ears after bathing,3.8,1245.0,https://www.amazon.in/Airdopes-121v2-Bluetooth-Immersive-Assistant/dp/B08JQN8DGZ/ref=sr_1_7?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-7,Good performance sleeps away wet ears bathing,0.3
234,"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight Earbuds & Multifunction Controls (Active Black, with Mic)",Bass quality,3.8,1245.0,https://www.amazon.in/Airdopes-121v2-Bluetooth-Immersive-Assistant/dp/B08JQN8DGZ/ref=sr_1_7?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-7,Bass quality,-0.15000000000000002
235,"truke Newly Launched BTG Storm Gaming Earbuds with 40ms Ultra-Low Latency, 13mm Titanium Drivers, ENC, 48H Playtime, Fast Charge, BT 5.3, IPX5 (Black)",Sounds quality is good for music. Design also pretty good. But I purchase for gaming like battle royal games latency is impressive but other sound like footsteps and gun Sounds not clear. But overall is good earbuds in this price range.,4.3,999.0,https://www.amazon.in/truke-Launched-Ultra-Low-Titanium-Playtime/dp/B0C1P3C5QQ/ref=sr_1_8?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-8,Sounds quality good music  Design also pretty good  purchase gaming like battle royal games latency impressive sound like footsteps gun Sounds clear  overall good earbuds price range ,0.48124999999999996
236,"truke Newly Launched BTG Storm Gaming Earbuds with 40ms Ultra-Low Latency, 13mm Titanium Drivers, ENC, 48H Playtime, Fast Charge, BT 5.3, IPX5 (Black)",Amazing sound quality but sometimes one earbud stop blinking don't know why,4.3,999.0,https://www.amazon.in/truke-Launched-Ultra-Low-Titanium-Playtime/dp/B0C1P3C5QQ/ref=sr_1_8?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-8,Amazing sound quality sometimes one earbud stop blinking nt know,0.5
237,"truke Newly Launched BTG Storm Gaming Earbuds with 40ms Ultra-Low Latency, 13mm Titanium Drivers, ENC, 48H Playtime, Fast Charge, BT 5.3, IPX5 (Black)",Saund 4.2 gaming 4.2 calling 4.1 base 4.3,4.3,999.0,https://www.amazon.in/truke-Launched-Ultra-Low-Titanium-Playtime/dp/B0C1P3C5QQ/ref=sr_1_8?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-8,Saund  gaming  calling  base ,-0.8
238,"truke Newly Launched BTG Storm Gaming Earbuds with 40ms Ultra-Low Latency, 13mm Titanium Drivers, ENC, 48H Playtime, Fast Charge, BT 5.3, IPX5 (Black)","I must say sound quality doesn't justify the price of BTG storm, i have used many other TWS with 1k plus price ( in Rs ) but the sound of storm is just beyond my expectations i was really surprised how they managed to pack the quality, comfort and sturdiness in only 899 ( i don't remember what was the actual price but it was in between 800 to 900 )Here are some pros and cons -Pros -1. excellent clear sound2. Punchy deep bass3. Very low latency ( you won't even feel it )4. Build quality of earpiece is very nice5. Earbuds lasts upto 6 hours in music mode and around 5 hours in gaming modeCons -1.  Build quality of charging case's lid could have been better2. Charging indicators are complicated and hard to understand for new usersUsed them for over a month now 🙂",4.3,999.0,https://www.amazon.in/truke-Launched-Ultra-Low-Titanium-Playtime/dp/B0C1P3C5QQ/ref=sr_1_8?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-8,must say sound quality nt justify price BTG storm  used many TWS k plus price Rs sound storm beyond expectations really surprised managed pack quality  comfort sturdiness nt remember actual price pros cons Pros  excellent clear sound  Punchy deep bass  low latency wo nt even feel  Build quality earpiece nice  Earbuds lasts upto hours music mode around hours gaming modeCons  Build quality charging case s lid could better  Charging indicators complicated hard understand new usersUsed month,0.19966856060606064
239,"truke Newly Launched BTG Storm Gaming Earbuds with 40ms Ultra-Low Latency, 13mm Titanium Drivers, ENC, 48H Playtime, Fast Charge, BT 5.3, IPX5 (Black)",sound quality is very decent enough and base also good,4.3,999.0,https://www.amazon.in/truke-Launched-Ultra-Low-Titanium-Playtime/dp/B0C1P3C5QQ/ref=sr_1_8?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-8,sound quality decent enough base also good,0.09333333333333331
240,"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (White)","good sound quality, good battery capacity, don't go for 2k 3k realme products, unless if you want a decent product with this price range.. its awesome in even look wise.. so good",45,1499.0,https://www.amazon.in/realme-TechLife-Bluetooth-Wireless-Playback/dp/B0B8V8XTF7/ref=sr_1_9?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-9,good sound quality  good battery capacity  nt go k k realme products  unless want decent product price range  awesome even look wise  good,0.6238095238095239
241,"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (White)",Nice working super product,45,1499.0,https://www.amazon.in/realme-TechLife-Bluetooth-Wireless-Playback/dp/B0B8V8XTF7/ref=sr_1_9?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-9,Nice working super product,0.4666666666666667
242,"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (White)",Good.,45,1499.0,https://www.amazon.in/realme-TechLife-Bluetooth-Wireless-Playback/dp/B0B8V8XTF7/ref=sr_1_9?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-9,Good ,0.7
243,"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (White)","I'll highly recommend this product for real me users . It's so good , and you can blindly buy this product without any confusion, sound quality is good , you can have a talk with you earpods on . Overall amazing and I loved it . You can buy this product for sure 👍 a big thumsup .",45,1499.0,https://www.amazon.in/realme-TechLife-Bluetooth-Wireless-Playback/dp/B0B8V8XTF7/ref=sr_1_9?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-9,ll highly recommend product real users  s good  blindly buy product without confusion  sound quality good  talk earpods  Overall amazing loved  buy product sure big thumsup ,0.3145454545454545
244,"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (White)",As there is no ANC....so they do passive noise cancellation...and.for the shake of that it pack your ears so tightly that after sometime(40 45 mmin) you feel uncomfortable....i also hv theirs wired ₹599 earphone....it has very amazing fit you will not even notice that something is in your ear and you can use it for long usage( like for 6-8online classes) and better sound quality than this....,45,1499.0,https://www.amazon.in/realme-TechLife-Bluetooth-Wireless-Playback/dp/B0B8V8XTF7/ref=sr_1_9?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-9,ANC  passive noise cancellation  andfor shake pack ears tightly sometime mmin feel uncomfortable  also hv wired earphone  amazing fit even notice something ear use long usage like online classes better sound quality ,0.16734693877551024
245,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Pearl White)",,3.7,999.0,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKGCDJLQ/ref=sr_1_10?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-10,,0.0
246,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Pearl White)","The left ear peice looses connectivity occasionally and suddenly. After placing both inside the case and then removed, it gets connectivity for further use.",3.7,999.0,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKGCDJLQ/ref=sr_1_10?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-10,left ear peice looses connectivity occasionally suddenly  placing inside case removed  gets connectivity use ,0.0
247,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Pearl White)",compact and great colour combination 😍love the cute sizeeasily csn carry in pocketbattry bckup is awesomesound is okay 👍🏻 bass,3.7,999.0,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKGCDJLQ/ref=sr_1_10?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-10,compact great colour combination love cute sizeeasily csn carry pocketbattry bckup awesomesound okay bass,0.43
248,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Pearl White)",I purchased this in 1200 rs  i think this product best buy price is 800,3.7,999.0,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKGCDJLQ/ref=sr_1_10?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-10,purchased rs think product best buy price,1.0
249,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Pearl White)","The sound quality is decent for the 900rs price range. This is not suitable for long calls/meetings. It runs out of battery after 2:45 hrs to 3:00 hrs of talk time. And if you are listening to music or watching a movie/web series, it will last from around 6 hrs to 6:30 hrs. Stand by of this device is really good, it will hardly drain 5% to 10% of the battery for a whole night if you leave it connected to your phone. ASAP charging actually works, we will get another 1.5 hrs of talk time for around 5 min of charging from the charging case. But the percentage of the battery shown right after the ASAP charging is a joke. It shows 80% at first and it drops 10% every minute and stops at 40% after exactly 4 mins.So the takeaway is that1) if you have long meetings and try to cover all of them with this product then you are making a mistake. 2) if you don't have long meetings and want to watch a movie or a web series and want to buy a decent TWS which costs less than 1000rs then this is the best that you can find on the current market.",3.7,999.0,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKGCDJLQ/ref=sr_1_10?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-10,sound quality decent rs price range  suitable long callsmeetings  runs battery hrs hrs talk time  listening music watching movieweb series  last around hrs hrs  Stand device really good  hardly drain battery whole night leave connected phone  ASAP charging actually works  get another  hrs talk time around min charging charging case  percentage battery shown right ASAP charging joke  shows first drops every minute stops exactly minsSo takeaway long meetings try cover product making mistake  nt long meetings want watch movie web series want buy decent TWS costs less rs best find current market ,0.1867063492063492
250,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Headphones with 42H Playtime,Low Latency Mode for Gaming, ENx Tech, IWP, IPX4 Water Resistance, Smooth Touch Controls(Bold Black)","Pros:1. The level of volume it gets to, is just awesome, it can get incredibly loud so if you're at the gym, these are perfect.2. Awesome Bass!3. Noise cancellation is just great, if you simply put them on without even any music playing, u won't be able to hear things around u very well, it's great for places like Gym.4. Lovely battery life, I've had them a week and only had to charge the case once, that too for just a few minutes. And the earbuds themselves, leave them in case for just five min and you'll be getting battery for a long long while.5. They are very comfortable, can be used for long periods of time.6. Affordable!7. The touch controls are very responsive, tap to pause, double tap right one for next song, double tap left one for either rewind or previous song. Can also pick up calls just by tapping.8. Multiple ear coverings are provided with it.9. Type C portCons:1. The sound quality is not bad or anything but it is slightly muffled as compared to good quality headphones etc. The bass is the highlight so it's great for music, but for movies or gaming, you won't get the most crisp audio.2. Some connectivity issues, sometimes i have to turn my Bluetooth on and off many times for it to work (this is occasional, not a daily or frequent occurrence) [Edit after 1 month use: it's now a very frequent issue]3. The mic quality is good if you are using your phone, but for some reason the quality is really bad if you are on PC4. Sometimes on WhatsApp, the mic will not be detected if you are on call with these earbuds, so you will end up having to take them off to accept a call sometimes. (Not an issue if you are the one dialing) i hope it's just a whatsapp issue rather than earbuds issue.Overall, I needed these for my gym since they play horrible music there (lol) so I'm very very happy with themHighly recommended for music and/or as a more affordable option as compared to JBL etc.",3.9,1099.0,https://www.amazon.in/Airdopes-141-Playtime-Resistance-Bluetooth/dp/B09N3ZNHTY/ref=sr_1_11_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-11-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,Pros  level volume gets  awesome  get incredibly loud re gym  perfect  Awesome Bass   Noise cancellation great  simply put without even music playing  u wo nt able hear things around u well  s great places like Gym  Lovely battery life  ve week charge case  minutes  earbuds  leave case five min ll getting battery long long  comfortable  used long periods time  Affordable   touch controls responsive  tap pause  double tap right one next song  double tap left one either rewind previous song  also pick calls tapping  Multiple ear coverings provided  Type C portCons  sound quality bad anything slightly muffled compared good quality headphones etc  bass highlight s great music  movies gaming  wo nt get crisp audio  connectivity issues  sometimes turn Bluetooth many times work occasional  daily frequent occurrence Edit month use s frequent issue  mic quality good using phone  reason quality really bad PC  Sometimes WhatsApp  mic detected call earbuds  end take accept call sometimes  issue one dialing hope s whatsapp issue rather earbuds issueOverall  needed gym since play horrible music lol m happy themHighly recommended music andor affordable option compared JBL etc ,0.21979949874686713
251,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Headphones with 42H Playtime,Low Latency Mode for Gaming, ENx Tech, IWP, IPX4 Water Resistance, Smooth Touch Controls(Bold Black)","Worth the money gadget ! . Sound quality & bass is up to the mark , but the problem is we can hear external noise when kept in loud audio too . The battery life is more than enough for light users . Fits correctly in one ear and it's bit loose , idk what the problem is ear or buds fitting",3.9,1099.0,https://www.amazon.in/Airdopes-141-Playtime-Resistance-Bluetooth/dp/B09N3ZNHTY/ref=sr_1_11_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-11-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,Worth money gadget   Sound quality bass mark  problem hear external noise kept loud audio  battery life enough light users  Fits correctly one ear s bit loose  idk problem ear buds fitting,0.16367521367521365
252,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Headphones with 42H Playtime,Low Latency Mode for Gaming, ENx Tech, IWP, IPX4 Water Resistance, Smooth Touch Controls(Bold Black)","Overall good product. Good sound quality. In this price range call quality is ok. But we cannot attend call from outside, in bus, train ,it's not clear. Continuously if we place in our ear we may feel some pain after 1 hour, so remove it for some time and replace. Overall in this price range it's good👍. Don't expect or compare with 2k or 3k budget product",3.9,1099.0,https://www.amazon.in/Airdopes-141-Playtime-Resistance-Bluetooth/dp/B09N3ZNHTY/ref=sr_1_11_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-11-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,Overall good product  Good sound quality  price range call quality ok  attend call outside  bus  train  s clear  Continuously place ear may feel pain hour  remove time replace  Overall price range s good  nt expect compare k k budget product,0.3444444444444444
253,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Headphones with 42H Playtime,Low Latency Mode for Gaming, ENx Tech, IWP, IPX4 Water Resistance, Smooth Touch Controls(Bold Black)","The product is nice, but now 1 side is not working I just want to claim to repair or replace might be still under warranty..",3.9,1099.0,https://www.amazon.in/Airdopes-141-Playtime-Resistance-Bluetooth/dp/B09N3ZNHTY/ref=sr_1_11_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-11-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,product nice  side working want claim repair replace might still warranty ,0.6
254,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Headphones with 42H Playtime,Low Latency Mode for Gaming, ENx Tech, IWP, IPX4 Water Resistance, Smooth Touch Controls(Bold Black)","Buy this TWS only if it's in the range of Rs.1100.I bought it for Rs.1099, and it is a value-for-money product.Sound Quality:1> Loudness: Very good but if BASS comes in, the volume decreases to 85% automatically.2> Bass: It provides a V-type sound so bass and treble are a little boosted and crispy. VOCALS are not that good.3> Mic: Doesn't catch the voice properly even after talking loudly.4> Connectivity: Approx 9meters if there is nothing between TWS and Device.5> Battery: 50% - 4hours AND 100%-2hours.6> Beast MODE: if you don't know it comes with a BEAST-MODE(just tap 4 times in the left TWS to activate it), as such I don't see any difference in the beast mode but it consumes more battery.",3.9,1099.0,https://www.amazon.in/Airdopes-141-Playtime-Resistance-Bluetooth/dp/B09N3ZNHTY/ref=sr_1_11_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-11-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,Buy TWS s range Rs  bought Rs  valueformoney productSound Quality Loudness good BASS comes  volume decreases automatically  Bass provides Vtype sound bass treble little boosted crispy  VOCALS good  Mic nt catch voice properly even talking loudly  Connectivity Approx meters nothing TWS Device  Battery hours hours  Beast MODE nt know comes BEASTMODEjust tap times left TWS activate  nt see difference beast mode consumes battery ,0.12625
255,"Boult Audio Maverick Truly Wireless in Ear Earbuds with 35H Playtime, Quad Mic ENC, 45ms Xtreme Low Latency, Gaming LEDs, Made in India, 10mm Bass Drivers, Type-C Fast Charging Bluetooth 5.3 Ear Buds",Overall product accha hai but isme kuch cons hai or kabhi Kabhi connectivity issues bhi aate hai but wo bas minor problem hai baki sab okay hai.Audio - 10/7Lights - 10/10Battery - 10/7Case quality - 10/7 (polish got remove after month)Design - 10/10Product is good in this price also used in rain 🌧 but no problem found ipx water proofing water fine. But once i accidentally dropped one bud it's got open suddenly so we can say that build quality is not that tough.,3.8,1599.0,https://www.amazon.in/Boult-Audio-Maverick-Wireless-Bluetooth/dp/B0BBGJPX7X/ref=sr_1_12_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-12-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,Overall product accha hai isme kuch cons hai kabhi Kabhi connectivity issues bhi aate hai wo bas minor problem hai baki sab okay haiAudio Lights Battery Case quality polish got remove monthDesign Product good price also used rain problem found ipx water proofing water fine  accidentally dropped one bud s got open suddenly say build quality tough ,0.14722222222222223
256,"Boult Audio Maverick Truly Wireless in Ear Earbuds with 35H Playtime, Quad Mic ENC, 45ms Xtreme Low Latency, Gaming LEDs, Made in India, 10mm Bass Drivers, Type-C Fast Charging Bluetooth 5.3 Ear Buds","Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:15Loaded: 98.70%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:15 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedAudio TrackFullscreenThis is a modal window.


 Well, to be honest this is my 2nd Bluetooth earphone. But by far the best in this price range.Included in the bundle accessories are a type C charging cable and extra silicon earplugs. They also shoved in a Rs. 100 cashback voucher offer upon online registration of this product on their website.Coming to the device itself. It's quite cool and comes with tons of features, the first and foremost being 💦 sweat proof. It's absolutely mandatory as people wear these earplugs for long calls.This Maverick earplug has ENC aka Enviornmental Nosie Cancellation, it's not purely Active Noise Cancellation, but quite close to it.Features 4 microphones for uninterrupted audio capture.And the charging case is quite cool, with all those UFO 👽 inspired LEDs. Everytime you open the case or close it, these light start glowing and dimming and repeat. They're dope.As soon as you open the case, the earplugs switch on and start to pair with each other. And when you take them off the case, they automatically pair with the last linked device. Easy peasy.You can use both earplugs or one at a time. I've tried both in the busy streets and honestly this ENC feature is outstanding, almost numbs surrounding noise to the maximum.The user manual is quite self explanatory, the earplugs have tap response, One tap for call receive or cancel on going call. Two taps for redialing last call, or in stereo mode to go to next. Three taps for previous video or song, tried the stereo function on YouTube, works like a charm.I also paired it with my desktop, laptop and Raspberry Pi 4B, works flawlessly with all devices. Pairs easily.This is supposed to be dedicated for gamers, but clearly I'm not, hence can't comment on that, but by definition, it shouldn't lag much.The best thing I liked about it is, the distance it covers. I've tried 8meters till now, while on call, didn't affect a single second. My phone was on ground floor and 1 was on 2nd floor. Honestly, this experiment shouldn't have worked at all, but it did. True Wireless earphones 🎧Coming to the most important part, sound quality. It's marvellous so far. Calls are crystal clear. While listening to music, you can differentiate each beat, the mids are rich and the highs aren't disturbing my ears at all. But yes, it's just been less than 2 days, too early to give anymore details.I've taken a few long calls on this, didn't hurt my ears, those silicon plugs are a boon.Now coming to a few drawbacks I've noticed in last 48hrs.You cannot pair 2 devices at the same time. You have to disconnect from one device and then connect with another one. This is a major drawback in today's scenarios, when we have to work seamlessly across multiple platforms.Another thing I noticed, the tap response isn't very smooth, it lags a bit, before responding to the right tap.I bought it on the 2nd day of its launch, received it the next day with Amazon's super fast delivery. It's not even been 48hrs yet. But over all, this is an absolute steal deal for Rs. 1499. Hopefully I won't discover any more flaws in this device.",3.8,1599.0,https://www.amazon.in/Boult-Audio-Maverick-Wireless-Bluetooth/dp/B0BBGJPX7X/ref=sr_1_12_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-12-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,Video Player loadingPlay VideoPlayMuteCurrent Time Duration Loaded Stream Type LIVESeek live  currently behind liveLIVERemaining Time xPlayback RateChaptersChaptersDescriptionsdescriptions  selectedCaptionsCaptions  selectedAudio TrackFullscreenThis modal window  Well  honest nd Bluetooth earphone  far best price rangeIncluded bundle accessories type C charging cable extra silicon earplugs  also shoved Rs  cashback voucher offer upon online registration product websiteComing device  s quite cool comes tons features  first foremost sweat proof  s absolutely mandatory people wear earplugs long callsThis Maverick earplug ENC aka Enviornmental Nosie Cancellation  s purely Active Noise Cancellation  quite close itFeatures microphones uninterrupted audio captureAnd charging case quite cool  UFO inspired LEDs  Everytime open case close  light start glowing dimming repeat  re dopeAs soon open case  earplugs switch start pair  take case  automatically pair last linked device  Easy peasyYou use earplugs one time  ve tried busy streets honestly ENC feature outstanding  almost numbs surrounding noise maximumThe user manual quite self explanatory  earplugs tap response  One tap call receive cancel going call  Two taps redialing last call  stereo mode go next  Three taps previous video song  tried stereo function YouTube  works like charmI also paired desktop  laptop Raspberry Pi B  works flawlessly devices  Pairs easilyThis supposed dedicated gamers  clearly m  hence ca nt comment  definition  nt lag muchThe best thing liked  distance covers  ve tried meters till  call  nt affect single second  phone ground floor nd floor  Honestly  experiment nt worked   True Wireless earphones Coming important part  sound quality  s marvellous far  Calls crystal clear  listening music  differentiate beat  mids rich highs nt disturbing ears  yes  s less days  early give anymore detailsI ve taken long calls  nt hurt ears  silicon plugs boonNow coming drawbacks ve noticed last hrsYou pair devices time  disconnect one device connect another one  major drawback today s scenarios  work seamlessly across multiple platformsAnother thing noticed  tap response nt smooth  lags bit  responding right tapI bought nd day launch  received next day Amazon s super fast delivery  s even hrs yet   absolute steal deal Rs  Hopefully wo nt discover flaws device ,0.19976763432645783
257,"Boult Audio Maverick Truly Wireless in Ear Earbuds with 35H Playtime, Quad Mic ENC, 45ms Xtreme Low Latency, Gaming LEDs, Made in India, 10mm Bass Drivers, Type-C Fast Charging Bluetooth 5.3 Ear Buds",I like the sound and and music .but I don't like build quality 😞,3.8,1599.0,https://www.amazon.in/Boult-Audio-Maverick-Wireless-Bluetooth/dp/B0BBGJPX7X/ref=sr_1_12_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-12-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,like sound music but nt like build quality,0.4
258,"Boult Audio Maverick Truly Wireless in Ear Earbuds with 35H Playtime, Quad Mic ENC, 45ms Xtreme Low Latency, Gaming LEDs, Made in India, 10mm Bass Drivers, Type-C Fast Charging Bluetooth 5.3 Ear Buds","If you're always on the go, TWS are the perfect type of headphones for you. They come in pocket-size cases, meaning more space in your bag for other items. What is this? Additionally,  TWS also come with an IP rating for sweat resistance, so you can wear them even when you're sweating or under a drizzle.",3.8,1599.0,https://www.amazon.in/Boult-Audio-Maverick-Wireless-Bluetooth/dp/B0BBGJPX7X/ref=sr_1_12_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-12-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,re always go  TWS perfect type headphones  come pocketsize cases  meaning space bag items   Additionally  TWS also come IP rating sweat resistance  wear even re sweating drizzle ,1.0
259,"Boult Audio Maverick Truly Wireless in Ear Earbuds with 35H Playtime, Quad Mic ENC, 45ms Xtreme Low Latency, Gaming LEDs, Made in India, 10mm Bass Drivers, Type-C Fast Charging Bluetooth 5.3 Ear Buds",Sound quality is good not bestTouch sensors works excellent they never miss a touch.Build quality is unexpectedly very good. I drop it from like 150m 10-12 times without the case and 1-2 times with case.Another good thing is there excellent design which is better than others.Wake to on is a need of the hour.,3.8,1599.0,https://www.amazon.in/Boult-Audio-Maverick-Wireless-Bluetooth/dp/B0BBGJPX7X/ref=sr_1_12_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-12-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,Sound quality good bestTouch sensors works excellent never miss touchBuild quality unexpectedly good  drop like times without case times caseAnother good thing excellent design better othersWake need hour ,0.7142857142857143
260,"boAt Airdopes 121 PRO True Wireless Earbuds Signature Sound, Quad Mic ENx™, Low Latency Mode for Gaming, 50H Playtime, IWP™, IPX4, Battery Indicator Screen(Active Black)",1.Sound Quality Good.2.Design always Good.3.Charging Display Nice,3.8,1199.0,https://www.amazon.in/boAt-Airdopes-121-Signature-Indicator/dp/B09YRYCWF8/ref=sr_1_13?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-13,Sound Quality Good  Design always Good  Charging Display Nice,0.6
