,Product Name,Review,Avg Rating,Price,Link,Cleaned
443,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...",I like this product and the sound quality of this product is very good but some time the bass is not coming properly according to the song and other thing but I not remember this thing and i love this product very muchREAD MORE,4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,like product sound quality product good time bass coming properly according song thing remember thing love product much
444,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...","Nice product sounds was so good and very clear, very comfortable to wear and listen...... Simply wow go for it.....READ MORE",4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Nice product sounds good clear  comfortable wear listen  Simply wow go 
445,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...","This product is just awesome ! The quality of the sound is just amazing! Battery backup and calling experience are just amazing. It is so comfortable to use,  just love this product.READ MORE",4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,product awesome  quality sound amazing  Battery backup calling experience amazing  comfortable use  love product 
446,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...",I brought it for gym workout. Using it from 2-3 days.First thing is superior sound with balanced bass.Really sound of this earbuds is clear and bass.Battery backup is 4-5hrs on high volume. I checked gaming mode is working fine but connecting and pairing is little bit slow.Overall Good Quality  product available at cheap priceREAD MORE,4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,brought gym workout  Using daysFirst thing superior sound balanced bassReally sound earbuds clear bassBattery backup hrs high volume  checked gaming mode working fine connecting pairing little bit slowOverall Good Quality product available cheap price
447,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...","Audio this really excellent. I used it mostly phone call and use it with laptop for meetings. ENC works petty well and the other side doesn't get to hear any noise. The case looks awesome, earbuds r so amazing they look really rich. Built in quality is great. Sound and bass r pure and superb. I recommend this earbuds.READ MORE",4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Audio really excellent  used mostly phone call use laptop meetings  ENC works petty well side nt get hear noise  case looks awesome  earbuds r amazing look really rich  Built quality great  Sound bass r pure superb  recommend earbuds 
448,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...","This is the 1st time I am trying a Boult audio product, and i am so much impressed with the brand.The call quality is very remarkable comparing similar range of other brand earbuds.The music quality is over-all good for this price point.The build quality is excellent, you can feel the quality once you have the product in hand.READ MORE",4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,st time trying Boult audio product  much impressed brandThe call quality remarkable comparing similar range brand earbudsThe music quality overall good price pointThe build quality excellent  feel quality product hand 
449,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...",Very normal price best price very easy to by earbuds very simple easy to use earbuds battery backup long time music🎶 and video calling very clear sound good very impressive looks then classy  good quality buds best earbuds good quality product this is second product company to by I am very happy😊READ MORE,4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,normal price best price easy earbuds simple easy use earbuds battery backup long time music video calling clear sound good impressive looks classy good quality buds best earbuds good quality product second product company happy
450,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...","It's just awesome, I purchased this earbuds for my wife but when I personally used it I have ordered one more pair for me as in this price this is best earbuds are best product as it's sound quality is awesome. Loved ItREAD MORE",4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,s awesome  purchased earbuds wife personally used ordered one pair price best earbuds best product s sound quality awesome  Loved
451,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...","Very nice quality, I am glad that I have chosen this as my daily workout partner Nice bass and sound clarityREAD MORE",4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,nice quality  glad chosen daily workout partner Nice bass sound clarity
452,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...",Good sound quality with impressive bass. Love to listen music on this earbuds. And also awesome design and build quality. Thanks 👍 to Boult and Flipkart.READ MORE,4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Good sound quality impressive bass  Love listen music earbuds  also awesome design build quality  Thanks Boult Flipkart 
453,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...","Excellent product from Boult. Sound quality is super, in build quality is amazing and battery backup is great. It is value for money😃😃. Thank you Flipkart 😍😍. Highly recommended ⭐⭐⭐⭐⭐READ MORE",4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Excellent product Boult  Sound quality super  build quality amazing battery backup great  value money  Thank Flipkart  Highly recommended
454,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...",battery backup is very high as i want fon't need yo charge again and again and its bulid quality and design is lovely sound and mic is very good  bass is high and audio is clear in this bould airbass and multi mode is cool over all it is greatREAD MORE,4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7xGoTiAeyPJFCPolA7JE9-lJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,battery backup high want fo nt need yo charge bulid quality design lovely sound mic good bass high audio clear bould airbass multi mode cool great
455,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",sound quality is clear and I can hear good clarity on the call and best part was that it did not hurt my ears on long wear during my calls. battery is good alsoREAD MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,sound quality clear hear good clarity call best part hurt ears long wear calls  battery good also
456,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Nice Product The built  quality Is very good and also Sound Quality also very impressive and Battery Life is very good Almost Works for 3 4 days withourlt chargingREAD MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Nice Product built quality good also Sound Quality also impressive Battery Life good Almost Works days withourlt charging
457,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Loved this Boult Audio Airbass very much. The sound quality is amazing and it is very handy to carry. The battery backup is also fantastic. The product is value for money.READ MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Loved Boult Audio Airbass much  sound quality amazing handy carry  battery backup also fantastic  product value money 
458,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Awesome brand....Good Sound Quality and Clear Voice Noise Cancellation ☺️🤝🏻... Very deep Bass....This product is very good i love it... Value of money and compact ❤️READ MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Awesome brand  Good Sound Quality Clear Voice Noise Cancellation  deep Bass  product good love  Value money compact
459,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",such a very nice 👍👍sound quality superbb I can't believe but this buds is rs1299 in gave best sound and bass quality. really worth it..READ MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,nice sound quality superbb ca nt believe buds rs gave best sound bass quality  really worth 
460,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",I bought this for my brother .. amazing sound quality with a beautiful design pattern .. he loved thisREAD MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,bought brother  amazing sound quality beautiful design pattern  loved
461,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Wow what a great buds with great sound and bass. Light weighted easy to carry and comfortable in ear.READ MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Wow great buds great sound bass  Light weighted easy carry comfortable ear 
462,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Firstly I loved the microphones....my voice is so clear over calls and the multifunctional touch works great . The bass is good..I will suggest you must buy these earphones if this is your budgetREAD MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Firstly loved microphones  voice clear calls multifunctional touch works great  bass good  suggest must buy earphones budget
463,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Very good for the price I bought it for. Although I liked it very much. Its sound and bass both are very good. And it also connects to the phone quickly. i liked it very muchREAD MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,good price bought  Although liked much  sound bass good  also connects phone quickly  liked much
464,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Good Product is this price range. Excellent Noice Cancellation while On Call in Public places .. go for this if you what this for Great calling experienceREAD MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Good Product price range  Excellent Noice Cancellation Call Public places  go Great calling experience
465,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Super bass and calling experience awesome lets go for it and buy fast . Audio quality like mini home theatre. I'm impressed.READ MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Super bass calling experience awesome lets go buy fast  Audio quality like mini home theatre  m impressed 
466,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...","Overall a worth buying ProductI am writing this review after 5 days of usage. This is my own opinion;PROS:1) After buying I fully charged it n it has been 5 days now still two indicators of battery showing on the case that means battery is pretty good.2) Bass is good n so sound seems soothing to ears while listening on 70% volume, above that sound somehow seems to be irritating3) Good fit (in my ears it can vary person to person)4) For Calling we can say that while talking normally it w...READ MORE",3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Overall worth buying ProductI writing review days usage  opinionPROS buying fully charged n days still two indicators battery showing case means battery pretty good  Bass good n sound seems soothing ears listening volume  sound somehow seems irritating Good fit ears vary person person Calling say talking normally w 
467,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Firstly the audio quality was awesome🎧. The call quality was super at this price range🎤. The connectivity is also good compared to other earphones with this price range. The fitting was comfortable to the ear.. 👌You can but these earphones at this price range..READ MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Firstly audio quality awesome  call quality super price range  connectivity also good compared earphones price range  fitting comfortable ear  earphones price range 
468,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...","Sound and Battery backup is okayThis is not suits for call. Not comfortable in ears, ater 5 to ten min using ear gets painingI don't like this designDon't go through positive comments, because I did same😀🙃🙃READ MORE",3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Sound Battery backup okayThis suits call  comfortable ears  ater ten min using ear gets painingI nt like designDo nt go positive comments 
469,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms U...",Well don't buy comments of the positive one sounds is ok but ears hurt and no refund policy and also while on bike Bluetooth connectivity is not good so better think of it.READ MORE,3.9,1099.0,https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm49b6c65230cbe?pid=ACCGHMMYUFJWFTMH&lid=LSTACCGHMMYUFJWFTMHYD3Q63&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_yy0AovoMUp6lndi5ODhGYDJ-uumcI_FznryrYClCv7yOirejmTbQmTLw-lEYu4BhesFtWXeuom3VXFdsURNNpA%3D%3D&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,Well nt buy comments positive one sounds ok ears hurt refund policy also bike Bluetooth connectivity good better think 
470,boAt Airdopes 411ANC with upto 17.5 Hours Playback and ...,The sound is very good. The design is so cute. Everything is perfect from its carrying case to its sound quality. It is very comfortable to put in ears and listen to music while cooking or travelling. Value for money. Its best product on this price. Also its very nice design.READ MORE,3.9,1499.0,https://www.flipkart.com/boat-airdopes-411anc-upto-17-5-hours-playback-asap-charge-bluetooth-headset/p/itme7b3fdc89c1bb?pid=ACCG9VKFMTHQCR8G&lid=LSTACCG9VKFMTHQCR8GHSR16N&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=f208746e-aee6-4ca8-8e3e-ef59b9dc7317.ACCG9VKFMTHQCR8G.SEARCH&ppt=hp&ppn=homepage&ssid=0p2fdpdf2o0000001688394549384&qH=e74ea2eef23acace,sound good  design cute  Everything perfect carrying case sound quality  comfortable put ears listen music cooking travelling  Value money  best product price  Also nice design 
